timestamp,speed_kmh
2026-06-03 06:40:00,33.1267
2026-06-03 07:00:00,4.3824
,
2026-06-03 08:00:00,22.373
2026-06-03 08:20:00,42.1883
2026-06-03 08:40:00,45.6933
2026-06-03 09:00:00,23.9073
,
2026-06-03 10:20:00,24.3508
2026-06-03 10:40:00,35.03
2026-06-03 11:00:00,37.3058
2026-06-03 11:20:00,26.7897
,
2026-06-03 12:20:00,42.05
2026-06-03 12:40:00,22.03
,
2026-06-04 07:40:00,24.8
2026-06-04 08:00:00,19.7467
2026-06-04 08:20:00,22.3117
2026-06-04 08:40:00,25.9325
2026-06-04 09:00:00,25.2517
2026-06-04 09:20:00,18.5944
,
2026-06-04 10:00:00,4.8786
2026-06-04 10:20:00,36.6642
2026-06-04 10:40:00,35.455
2026-06-04 11:00:00,22.14
2026-06-04 11:20:00,13.8667
,
2026-06-05 06:20:00,43.3772
2026-06-05 06:40:00,42.0133
2026-06-05 07:00:00,42.2458
2026-06-05 07:20:00,29.5775
2026-06-05 07:40:00,24.0184
,
2026-06-05 10:00:00,7.1667
2026-06-05 10:20:00,33.6392
2026-06-05 10:40:00,28.8975
2026-06-05 11:00:00,75.4217
,
2026-06-05 11:00:00,0.0
2026-06-05 11:20:00,54.6838
,
2026-06-05 12:20:00,12.1286
,
2026-06-06 08:00:00,29.7178
2026-06-06 08:20:00,35.3175
2026-06-06 08:40:00,17.6375
2026-06-06 09:00:00,40.3175
2026-06-06 09:20:00,35.0592
2026-06-06 09:40:00,40.2446
,
2026-06-06 11:20:00,32.4115
2026-06-06 11:40:00,21.9042
2026-06-06 12:00:00,39.0333
,
2026-06-06 13:00:00,18.3471
2026-06-06 13:20:00,31.9692
2026-06-06 13:40:00,20.275
2026-06-06 14:00:00,24.975
2026-06-06 14:20:00,9.3029
,
2026-06-07 07:20:00,22.2865
2026-06-07 07:40:00,14.5092
2026-06-07 08:00:00,48.3175
2026-06-07 08:20:00,7.3202
,
2026-06-07 10:20:00,20.7748
2026-06-07 10:40:00,27.0103
,
2026-06-07 11:00:00,0.9059
2026-06-07 11:20:00,38.185
2026-06-07 11:40:00,11.0725
2026-06-07 12:00:00,26.7283
2026-06-07 12:20:00,15.0455
,
2026-06-08 07:00:00,18.45
2026-06-08 07:20:00,31.8458
2026-06-08 07:40:00,23.5925
2026-06-08 08:00:00,40.35
2026-06-08 08:20:00,36.4575
2026-06-08 08:40:00,33.885
2026-06-08 09:00:00,17.0731
,
2026-06-08 10:40:00,23.18
2026-06-08 11:00:00,25.3067
2026-06-08 11:20:00,27.9375
2026-06-08 11:40:00,58.4914
,
2026-06-08 12:40:00,24.4033
2026-06-08 13:00:00,12.7131
,
2026-06-09 06:00:00,23.7
2026-06-09 06:20:00,26.8975
2026-06-09 06:40:00,34.2775
2026-06-09 07:00:00,28.1867
2026-06-09 07:20:00,33.7908
2026-06-09 07:40:00,19.5871
,
2026-06-09 09:40:00,28.5964
2026-06-09 10:00:00,36.3158
2026-06-09 10:20:00,38.429
,
2026-06-09 10:40:00,0.0
2026-06-09 11:00:00,34.28
2026-06-09 11:20:00,32.7625
2026-06-09 11:40:00,15.8254
,
2026-06-10 07:00:00,14.9286
2026-06-10 07:20:00,23.2967
2026-06-10 07:40:00,21.9167
2026-06-10 08:00:00,37.25
2026-06-10 08:20:00,25.0533
2026-06-10 08:40:00,42.4722
,
2026-06-10 09:20:00,5.4135
2026-06-10 09:40:00,33.1733
2026-06-10 10:00:00,14.105
2026-06-10 10:20:00,49.2
2026-06-10 10:40:00,26.52
,
2026-06-11 08:00:00,19.0872
2026-06-11 08:20:00,33.97
2026-06-11 08:40:00,14.5058
2026-06-11 09:00:00,49.1092
2026-06-11 09:20:00,49.9392
2026-06-11 09:40:00,1.12
,
2026-06-11 10:40:00,24.6875
2026-06-11 11:00:00,21.0667
2026-06-11 11:20:00,43.0033
,
2026-06-11 12:40:00,23.8439
2026-06-11 13:00:00,8.4058
2026-06-11 13:20:00,22.7133
2026-06-11 13:40:00,2.35
,
2026-06-12 06:40:00,9.5833
2026-06-12 07:00:00,34.9875
2026-06-12 07:20:00,36.485
2026-06-12 07:40:00,49.775
2026-06-12 08:00:00,31.845
2026-06-12 08:20:00,43.5076
,
2026-06-12 09:00:00,32.7075
2026-06-12 09:20:00,21.5575
2026-06-12 09:40:00,22.2025
2026-06-12 10:00:00,47.0067
2026-06-12 10:20:00,41.6008
2026-06-12 10:40:00,28.06
2026-06-12 11:00:00,30.4111
,
2026-06-13 07:40:00,14.3
2026-06-13 08:00:00,25.5558
2026-06-13 08:20:00,7.9792
2026-06-13 08:40:00,23.2185
,
2026-06-13 10:00:00,22.3964
2026-06-13 10:20:00,17.4083
2026-06-13 10:40:00,26.8633
2026-06-13 11:00:00,9.9571
,
2026-06-13 11:20:00,21.4475
2026-06-13 11:40:00,13.7842
2026-06-13 12:00:00,29.1571
,
2026-06-13 12:40:00,41.6692
2026-06-13 13:00:00,27.2817
2026-06-13 13:20:00,23.6242
2026-06-13 13:40:00,7.6722
,
2026-06-14 06:20:00,12.9467
2026-06-14 06:40:00,29.3383
2026-06-14 07:00:00,37.7839
,
2026-06-14 09:00:00,28.1061
2026-06-14 09:20:00,18.7717
2026-06-14 09:40:00,17.6291
,
2026-06-14 10:20:00,35.4128
2026-06-14 10:40:00,31.6292
2026-06-14 11:00:00,81.7792
,
2026-06-14 11:40:00,27.7466
2026-06-14 12:00:00,46.0692
2026-06-14 12:20:00,47.8968
,
2026-06-15 06:40:00,27.4519
2026-06-15 07:00:00,28.365
2026-06-15 07:20:00,18.1134
,
2026-06-15 08:40:00,37.3254
2026-06-15 09:00:00,33.3508
2026-06-15 09:20:00,32.35
2026-06-15 09:40:00,16.7056
,
2026-06-15 11:00:00,24.6242
2026-06-15 11:20:00,41.44
2026-06-15 11:40:00,44.5355
,
2026-06-15 12:40:00,46.5913
2026-06-15 13:00:00,23.5866
,
2026-06-16 07:20:00,21.5958
2026-06-16 07:40:00,32.9525
2026-06-16 08:00:00,16.5675
2026-06-16 08:20:00,29.2867
2026-06-16 08:40:00,33.5592
2026-06-16 09:00:00,25.6532
,
2026-06-16 09:40:00,20.5154
2026-06-16 10:00:00,13.36
2026-06-16 10:20:00,25.3692
2026-06-16 10:40:00,37.7619
,
2026-06-16 11:40:00,11.9229
2026-06-16 12:00:00,36.9492
2026-06-16 12:20:00,19.7767
2026-06-16 12:40:00,22.9868
,
2026-06-17 08:00:00,8.89
2026-06-17 08:20:00,11.565
2026-06-17 08:40:00,39.6483
2026-06-17 09:00:00,18.93
,
2026-06-17 09:40:00,39.0339
2026-06-17 10:00:00,31.8967
2026-06-17 10:20:00,32.884
,
2026-06-17 11:00:00,8.4667
2026-06-17 11:20:00,15.1067
2026-06-17 11:40:00,74.419
,
2026-06-17 12:20:00,16.3964
2026-06-17 12:40:00,5.6962
,
2026-06-18 06:40:00,33.0667
2026-06-18 07:00:00,20.6483
2026-06-18 07:20:00,29.0142
2026-06-18 07:40:00,29.2758
2026-06-18 08:00:00,26.5667
2026-06-18 08:20:00,28.109
,
2026-06-18 10:00:00,23.6441
2026-06-18 10:20:00,18.6483
2026-06-18 10:40:00,34.9825
2026-06-18 11:00:00,63.7098
,
2026-06-18 11:20:00,37.687
2026-06-18 11:40:00,30.8067
2026-06-18 12:00:00,35.9367
2026-06-18 12:20:00,35.8581
,
2026-06-19 07:20:00,33.3611
2026-06-19 07:40:00,13.0025
2026-06-19 08:00:00,30.495
2026-06-19 08:20:00,24.3223
,
2026-06-19 10:00:00,20.2
2026-06-19 10:20:00,39.52
2026-06-19 10:40:00,21.295
2026-06-19 11:00:00,45.6942
2026-06-19 11:20:00,24.7633
,
2026-06-19 12:00:00,16.7717
2026-06-19 12:20:00,21.8813
,
2026-06-19 13:20:00,12.6761
2026-06-19 13:40:00,17.3267
2026-06-19 14:00:00,35.0531
,
2026-06-20 07:40:00,29.6472
2026-06-20 08:00:00,35.4292
2026-06-20 08:20:00,39.5225
2026-06-20 08:40:00,28.9967
2026-06-20 09:00:00,18.2142
2026-06-20 09:20:00,20.4325
2026-06-20 09:40:00,21.59
,
2026-06-20 10:00:00,28.5517
2026-06-20 10:20:00,40.4208
2026-06-20 10:40:00,48.0986
,
2026-06-20 11:20:00,25.69
2026-06-20 11:40:00,39.7142
2026-06-20 12:00:00,22.3167
2026-06-20 12:20:00,58.095
2026-06-20 12:40:00,9.438
,
2026-06-21 06:00:00,7.1833
2026-06-21 06:20:00,27.5758
2026-06-21 06:40:00,23.3983
2026-06-21 07:00:00,37.755
2026-06-21 07:20:00,23.2108
2026-06-21 07:40:00,3.65
,
2026-06-21 09:00:00,21.537
2026-06-21 09:20:00,40.2942
2026-06-21 09:40:00,109.3333
,
2026-06-21 10:00:00,5.025
2026-06-21 10:20:00,22.995
2026-06-21 10:40:00,44.6258
2026-06-21 11:00:00,48.8074
,
2026-06-22 08:20:00,36.2963
2026-06-22 08:40:00,29.4108
2026-06-22 09:00:00,34.83
2026-06-22 09:20:00,75.4318
,
2026-06-22 09:20:00,0.0
2026-06-22 09:40:00,34.205
2026-06-22 10:00:00,5.535
2026-06-22 10:20:00,21.5508
2026-06-22 10:40:00,34.235
2026-06-22 11:00:00,18.7892
2026-06-22 11:20:00,23.1908
2026-06-22 11:40:00,19.8693
,
2026-06-23 08:00:00,23.2158
2026-06-23 08:20:00,34.7317
2026-06-23 08:40:00,28.2375
2026-06-23 09:00:00,30.9675
2026-06-23 09:20:00,50.2394
,
2026-06-23 09:40:00,32.5917
2026-06-23 10:00:00,45.7175
2026-06-23 10:20:00,49.0967
2026-06-23 10:40:00,29.8267
2026-06-23 11:00:00,22.7742
2026-06-23 11:20:00,11.0242
2026-06-23 11:40:00,32.5083
2026-06-23 12:00:00,28.7183
2026-06-23 12:20:00,24.2624
,
2026-06-24 08:20:00,16.1476
2026-06-24 08:40:00,27.25
2026-06-24 09:00:00,43.5817
2026-06-24 09:20:00,29.425
2026-06-24 09:40:00,30.0842
2026-06-24 10:00:00,18.175
,
2026-06-24 12:00:00,15.8357
2026-06-24 12:20:00,32.0042
2026-06-24 12:40:00,39.3208
2026-06-24 13:00:00,45.4016
,
2026-06-24 14:20:00,0.0
2026-06-24 14:40:00,20.4142
2026-06-24 15:00:00,10.9192
,
2026-06-25 07:20:00,19.4487
2026-06-25 07:40:00,2.9542
2026-06-25 08:00:00,20.7308
2026-06-25 08:20:00,33.3925
2026-06-25 08:40:00,35.7467
2026-06-25 09:00:00,6.1
,
2026-06-25 11:00:00,15.918
2026-06-25 11:20:00,22.82
2026-06-25 11:40:00,71.2706
,
2026-06-25 12:00:00,19.8667
2026-06-25 12:20:00,9.0525
2026-06-25 12:40:00,14.8275
2026-06-25 13:00:00,25.2517
2026-06-25 13:20:00,1.6568
,
2026-06-26 07:20:00,12.9667
2026-06-26 07:40:00,39.7958
2026-06-26 08:00:00,44.9417
2026-06-26 08:20:00,20.9242
2026-06-26 08:40:00,21.56
2026-06-26 09:00:00,14.5361
,
2026-06-26 10:00:00,19.8231
2026-06-26 10:20:00,39.1983
2026-06-26 10:40:00,36.3475
2026-06-26 11:00:00,40.1708
,
2026-06-26 12:00:00,27.7604
2026-06-26 12:20:00,31.4925
2026-06-26 12:40:00,39.5117
2026-06-26 13:00:00,21.0937
,
2026-06-27 06:40:00,10.3833
2026-06-27 07:00:00,23.8583
2026-06-27 07:20:00,30.9808
2026-06-27 07:40:00,18.7475
2026-06-27 08:00:00,52.0483
2026-06-27 08:20:00,29.4371
,
2026-06-27 09:40:00,19.6495
2026-06-27 10:00:00,14.8958
2026-06-27 10:20:00,34.9068
,
2026-06-27 11:00:00,53.672
2026-06-27 11:20:00,38.185
2026-06-27 11:40:00,25.1107
,
2026-06-28 06:20:00,22.4417
2026-06-28 06:40:00,31.2867
2026-06-28 07:00:00,14.5567
2026-06-28 07:20:00,37.635
2026-06-28 07:40:00,16.5158
2026-06-28 08:00:00,11.1077
,
2026-06-28 10:00:00,24.2138
2026-06-28 10:20:00,10.7925
2026-06-28 10:40:00,50.8705
,
2026-06-28 11:40:00,14.9459
2026-06-28 12:00:00,29.82
2026-06-28 12:20:00,37.6717
,
2026-06-29 06:00:00,44.4988
2026-06-29 06:20:00,30.5642
2026-06-29 06:40:00,43.6967
2026-06-29 07:00:00,24.72
2026-06-29 07:20:00,27.1742
2026-06-29 07:40:00,12.8571
,
2026-06-29 08:40:00,14.7432
2026-06-29 09:00:00,35.8833
2026-06-29 09:20:00,45.5333
,
2026-06-29 10:20:00,23.6038
2026-06-29 10:40:00,28.9271
,
2026-06-30 07:20:00,37.9088
2026-06-30 07:40:00,27.9217
2026-06-30 08:00:00,36.925
2026-06-30 08:20:00,25.3167
2026-06-30 08:40:00,21.7458
2026-06-30 09:00:00,25.7193
,
2026-06-30 10:00:00,29.1407
2026-06-30 10:20:00,39.1417
2026-06-30 10:40:00,52.0417
,
2026-06-30 12:20:00,11.1774
2026-06-30 12:40:00,17.8053
,
2026-07-01 06:20:00,26.019
2026-07-01 06:40:00,26.2492
2026-07-01 07:00:00,22.2333
2026-07-01 07:20:00,41.2075
2026-07-01 07:40:00,15.7612
,
2026-07-01 08:20:00,21.9765
2026-07-01 08:40:00,17.7408
2026-07-01 09:00:00,40.7318
,
2026-07-01 10:00:00,20.6416
2026-07-01 10:20:00,23.1587
,
2026-07-02 06:00:00,19.1094
2026-07-02 06:20:00,13.355
2026-07-02 06:40:00,40.58
2026-07-02 07:00:00,30.5092
2026-07-02 07:20:00,15.4333
,
2026-07-02 08:20:00,42.4787
2026-07-02 08:40:00,30.7108
2026-07-02 09:00:00,44.3128
,
2026-07-02 09:20:00,11.9333
2026-07-02 09:40:00,23.5758
2026-07-02 10:00:00,39.9167
,
2026-07-03 06:20:00,30.7442
2026-07-03 06:40:00,10.5583
2026-07-03 07:00:00,36.4036
,
2026-07-03 07:40:00,2.9
2026-07-03 08:00:00,35.8817
2026-07-03 08:20:00,20.9608
2026-07-03 08:40:00,41.6892
2026-07-03 09:00:00,47.205
2026-07-03 09:20:00,20.6933
2026-07-03 09:40:00,23.0176
