timestamp,throttle_pct
2026-06-03 06:20:00,16.6408
2026-06-03 06:40:00,16.1908
2026-06-03 07:00:00,14.9118
,
2026-06-03 08:00:00,23.2568
2026-06-03 08:20:00,15.7733
2026-06-03 08:40:00,16.825
2026-06-03 09:00:00,14.0756
,
2026-06-03 10:20:00,19.441
2026-06-03 10:40:00,16.46
2026-06-03 11:00:00,14.715
2026-06-03 11:20:00,12.7282
,
2026-06-03 12:20:00,17.6587
2026-06-03 12:40:00,15.818
,
2026-06-04 07:40:00,18.9458
2026-06-04 08:00:00,11.1675
2026-06-04 08:20:00,15.6733
2026-06-04 08:40:00,15.0083
2026-06-04 09:00:00,15.8892
2026-06-04 09:20:00,11.115
,
2026-06-04 10:00:00,7.5929
2026-06-04 10:20:00,16.6167
2026-06-04 10:40:00,16.2733
2026-06-04 11:00:00,16.0308
2026-06-04 11:20:00,23.8667
,
2026-06-05 06:20:00,18.3377
2026-06-05 06:40:00,16.7283
2026-06-05 07:00:00,16.5317
2026-06-05 07:20:00,14.9967
2026-06-05 07:40:00,16.0621
,
2026-06-05 10:00:00,26.3667
2026-06-05 10:20:00,17.6083
2026-06-05 10:40:00,17.15
2026-06-05 11:00:00,27.1
,
2026-06-05 11:00:00,1.9886
2026-06-05 11:20:00,23.8459
,
2026-06-05 12:20:00,21.1286
,
2026-06-06 08:00:00,18.5667
2026-06-06 08:20:00,16.4883
2026-06-06 08:40:00,15.96
2026-06-06 09:00:00,17.2
2026-06-06 09:20:00,16.8308
2026-06-06 09:40:00,15.5569
,
2026-06-06 11:20:00,18.4902
2026-06-06 11:40:00,14.66
2026-06-06 12:00:00,16.2526
,
2026-06-06 13:00:00,16.3647
2026-06-06 13:20:00,17.1558
2026-06-06 13:40:00,13.7433
2026-06-06 14:00:00,17.0483
2026-06-06 14:20:00,11.6265
,
2026-06-07 07:20:00,16.5063
2026-06-07 07:40:00,11.9842
2026-06-07 08:00:00,15.9158
2026-06-07 08:20:00,9.4056
,
2026-06-07 10:20:00,16.1643
2026-06-07 10:40:00,15.2121
,
2026-06-07 11:00:00,4.7735
2026-06-07 11:20:00,16.7075
2026-06-07 11:40:00,8.0975
2026-06-07 12:00:00,15.135
2026-06-07 12:20:00,15.9545
,
2026-06-08 07:00:00,21.2278
2026-06-08 07:20:00,16.42
2026-06-08 07:40:00,17.1033
2026-06-08 08:00:00,15.225
2026-06-08 08:20:00,14.6758
2026-06-08 08:40:00,17.2858
2026-06-08 09:00:00,13.4308
,
2026-06-08 10:40:00,25.92
2026-06-08 11:00:00,14.6842
2026-06-08 11:20:00,17.36
2026-06-08 11:40:00,23.5771
,
2026-06-08 12:40:00,16.8099
2026-06-08 13:00:00,16.5459
,
2026-06-09 06:00:00,21.2944
2026-06-09 06:20:00,17.9225
2026-06-09 06:40:00,15.0292
2026-06-09 07:00:00,17.0133
2026-06-09 07:20:00,14.5883
2026-06-09 07:40:00,15.7742
,
2026-06-09 09:40:00,19.525
2026-06-09 10:00:00,16.0958
2026-06-09 10:20:00,22.072
,
2026-06-09 10:40:00,2.1
2026-06-09 11:00:00,16.8892
2026-06-09 11:20:00,18.2867
2026-06-09 11:40:00,13.1104
,
2026-06-10 07:00:00,18.5929
2026-06-10 07:20:00,11.8208
2026-06-10 07:40:00,12.3975
2026-06-10 08:00:00,14.9558
2026-06-10 08:20:00,13.57
2026-06-10 08:40:00,20.9167
,
2026-06-10 09:20:00,6.9562
2026-06-10 09:40:00,15.2767
2026-06-10 10:00:00,11.0842
2026-06-10 10:20:00,17.1083
2026-06-10 10:40:00,15.7905
,
2026-06-11 08:00:00,18.5192
2026-06-11 08:20:00,13.4575
2026-06-11 08:40:00,15.3525
2026-06-11 09:00:00,16.9417
2026-06-11 09:20:00,15.41
2026-06-11 09:40:00,8.9
,
2026-06-11 10:40:00,24.1687
2026-06-11 11:00:00,15.35
2026-06-11 11:20:00,19.2311
,
2026-06-11 12:40:00,13.8037
2026-06-11 13:00:00,11.9233
2026-06-11 13:20:00,13.3375
2026-06-11 13:40:00,14.7
,
2026-06-12 06:40:00,25.4
2026-06-12 07:00:00,17.0608
2026-06-12 07:20:00,16.1317
2026-06-12 07:40:00,16.9592
2026-06-12 08:00:00,16.2867
2026-06-12 08:20:00,20.8848
,
2026-06-12 09:00:00,15.21
2026-06-12 09:20:00,14.1758
2026-06-12 09:40:00,16.005
2026-06-12 10:00:00,16.0817
2026-06-12 10:20:00,15.1767
2026-06-12 10:40:00,16.4858
2026-06-12 11:00:00,15.5162
,
2026-06-13 07:40:00,33.2167
2026-06-13 08:00:00,15.94
2026-06-13 08:20:00,8.5708
2026-06-13 08:40:00,16.0672
,
2026-06-13 10:00:00,18.4982
2026-06-13 10:20:00,10.8217
2026-06-13 10:40:00,15.73
2026-06-13 11:00:00,16.5429
,
2026-06-13 11:20:00,18.6407
2026-06-13 11:40:00,10.9992
2026-06-13 12:00:00,18.0869
,
2026-06-13 12:40:00,16.4336
2026-06-13 13:00:00,9.6158
2026-06-13 13:20:00,16.0342
2026-06-13 13:40:00,14.5889
,
2026-06-14 06:20:00,18.2133
2026-06-14 06:40:00,18.01
2026-06-14 07:00:00,15.0187
,
2026-06-14 09:00:00,16.7663
2026-06-14 09:20:00,11.22
2026-06-14 09:40:00,15.6673
,
2026-06-14 10:20:00,17.9319
2026-06-14 10:40:00,16.5767
2026-06-14 11:00:00,36.7042
,
2026-06-14 11:40:00,18.0741
2026-06-14 12:00:00,17.29
2026-06-14 12:20:00,15.1048
,
2026-06-15 06:40:00,17.4796
2026-06-15 07:00:00,15.8658
2026-06-15 07:20:00,15.3866
,
2026-06-15 08:40:00,20.3339
2026-06-15 09:00:00,15.8917
2026-06-15 09:20:00,16.3517
2026-06-15 09:40:00,13.5722
,
2026-06-15 11:00:00,18.3625
2026-06-15 11:20:00,15.9767
2026-06-15 11:40:00,18.1054
,
2026-06-15 12:40:00,16.9154
2026-06-15 13:00:00,16.7597
,
2026-06-16 07:20:00,15.4021
2026-06-16 07:40:00,12.8517
2026-06-16 08:00:00,13.4408
2026-06-16 08:20:00,17.2225
2026-06-16 08:40:00,16.2758
2026-06-16 09:00:00,14.3936
,
2026-06-16 09:40:00,24.8846
2026-06-16 10:00:00,10.2842
2026-06-16 10:20:00,14.8183
2026-06-16 10:40:00,19.8628
,
2026-06-16 11:40:00,9.8248
2026-06-16 12:00:00,16.6917
2026-06-16 12:20:00,10.8817
2026-06-16 12:40:00,15.2956
,
2026-06-17 08:00:00,16.3433
2026-06-17 08:20:00,14.2358
2026-06-17 08:40:00,16.0758
2026-06-17 09:00:00,16.63
,
2026-06-17 09:40:00,18.2932
2026-06-17 10:00:00,14.5175
2026-06-17 10:20:00,15.2346
,
2026-06-17 11:00:00,30.5
2026-06-17 11:20:00,17.0392
2026-06-17 11:40:00,21.8095
,
2026-06-17 12:20:00,14.8818
2026-06-17 12:40:00,14.0
,
2026-06-18 06:40:00,17.7528
2026-06-18 07:00:00,17.1308
2026-06-18 07:20:00,16.4167
2026-06-18 07:40:00,16.5733
2026-06-18 08:00:00,14.0558
2026-06-18 08:20:00,16.1075
,
2026-06-18 10:00:00,15.2864
2026-06-18 10:20:00,15.8625
2026-06-18 10:40:00,16.84
2026-06-18 11:00:00,30.8882
,
2026-06-18 11:20:00,17.6391
2026-06-18 11:40:00,14.0875
2026-06-18 12:00:00,14.9125
2026-06-18 12:20:00,14.5674
,
2026-06-19 07:20:00,19.0611
2026-06-19 07:40:00,7.7775
2026-06-19 08:00:00,14.9433
2026-06-19 08:20:00,14.917
,
2026-06-19 10:00:00,23.5714
2026-06-19 10:20:00,17.3092
2026-06-19 10:40:00,9.9808
2026-06-19 11:00:00,16.2283
2026-06-19 11:20:00,15.5847
,
2026-06-19 12:00:00,17.4868
2026-06-19 12:20:00,12.5125
,
2026-06-19 13:20:00,9.785
2026-06-19 13:40:00,11.9508
2026-06-19 14:00:00,16.842
,
2026-06-20 07:40:00,21.0111
2026-06-20 08:00:00,17.3567
2026-06-20 08:20:00,18.1167
2026-06-20 08:40:00,12.6067
2026-06-20 09:00:00,15.2033
2026-06-20 09:20:00,16.3208
2026-06-20 09:40:00,16.28
,
2026-06-20 10:00:00,18.305
2026-06-20 10:20:00,16.2517
2026-06-20 10:40:00,18.3085
,
2026-06-20 11:20:00,16.8567
2026-06-20 11:40:00,15.9267
2026-06-20 12:00:00,16.9825
2026-06-20 12:20:00,15.6467
2026-06-20 12:40:00,11.975
,
2026-06-21 06:00:00,14.95
2026-06-21 06:20:00,12.7242
2026-06-21 06:40:00,16.6117
2026-06-21 07:00:00,17.0942
2026-06-21 07:20:00,13.8
2026-06-21 07:40:00,15.5083
,
2026-06-21 09:00:00,17.8537
2026-06-21 09:20:00,19.3867
2026-06-21 09:40:00,24.7
,
2026-06-21 10:00:00,16.2
2026-06-21 10:20:00,12.9125
2026-06-21 10:40:00,16.8967
2026-06-21 11:00:00,15.9979
,
2026-06-22 08:20:00,17.9611
2026-06-22 08:40:00,11.2625
2026-06-22 09:00:00,17.0383
2026-06-22 09:20:00,19.4955
,
2026-06-22 09:20:00,1.8
2026-06-22 09:40:00,15.3417
2026-06-22 10:00:00,6.74
2026-06-22 10:20:00,16.1542
2026-06-22 10:40:00,16.4067
2026-06-22 11:00:00,13.8258
2026-06-22 11:20:00,16.6267
2026-06-22 11:40:00,14.4277
,
2026-06-23 08:00:00,17.1367
2026-06-23 08:20:00,16.5758
2026-06-23 08:40:00,16.6208
2026-06-23 09:00:00,15.8275
2026-06-23 09:20:00,22.0742
,
2026-06-23 09:40:00,24.5333
2026-06-23 10:00:00,16.285
2026-06-23 10:20:00,16.7683
2026-06-23 10:40:00,15.5192
2026-06-23 11:00:00,16.1442
2026-06-23 11:20:00,12.81
2026-06-23 11:40:00,17.5842
2026-06-23 12:00:00,16.2367
2026-06-23 12:20:00,15.3713
,
2026-06-24 08:20:00,13.8048
2026-06-24 08:40:00,15.6933
2026-06-24 09:00:00,17.8275
2026-06-24 09:20:00,15.88
2026-06-24 09:40:00,14.6158
2026-06-24 10:00:00,16.45
,
2026-06-24 12:00:00,19.869
2026-06-24 12:20:00,16.4375
2026-06-24 12:40:00,17.5167
2026-06-24 13:00:00,20.8219
,
2026-06-24 14:20:00,1.6933
2026-06-24 14:40:00,14.8458
2026-06-24 15:00:00,13.7507
,
2026-06-25 07:20:00,16.7038
2026-06-25 07:40:00,5.5517
2026-06-25 08:00:00,14.8133
2026-06-25 08:20:00,13.415
2026-06-25 08:40:00,16.1217
2026-06-25 09:00:00,0.5
,
2026-06-25 11:00:00,13.7258
2026-06-25 11:20:00,15.1975
2026-06-25 11:40:00,19.4706
,
2026-06-25 12:00:00,18.7
2026-06-25 12:20:00,10.9958
2026-06-25 12:40:00,13.7025
2026-06-25 13:00:00,16.4983
2026-06-25 13:20:00,9.7045
,
2026-06-26 07:20:00,18.0121
2026-06-26 07:40:00,16.0225
2026-06-26 08:00:00,16.8667
2026-06-26 08:20:00,16.4133
2026-06-26 08:40:00,15.8533
2026-06-26 09:00:00,17.4037
,
2026-06-26 10:00:00,14.6333
2026-06-26 10:20:00,16.5608
2026-06-26 10:40:00,16.1708
2026-06-26 11:00:00,18.3969
,
2026-06-26 12:00:00,15.2453
2026-06-26 12:20:00,16.5983
2026-06-26 12:40:00,17.8833
2026-06-26 13:00:00,14.0698
,
2026-06-27 06:40:00,22.1167
2026-06-27 07:00:00,16.3708
2026-06-27 07:20:00,16.5942
2026-06-27 07:40:00,16.5067
2026-06-27 08:00:00,17.505
2026-06-27 08:20:00,15.3144
,
2026-06-27 09:40:00,16.3
2026-06-27 10:00:00,14.4792
2026-06-27 10:20:00,21.1246
,
2026-06-27 11:00:00,16.25
2026-06-27 11:20:00,15.8508
2026-06-27 11:40:00,15.4595
,
2026-06-28 06:20:00,29.5833
2026-06-28 06:40:00,14.7283
2026-06-28 07:00:00,8.7833
2026-06-28 07:20:00,15.3308
2026-06-28 07:40:00,16.6133
2026-06-28 08:00:00,14.0538
,
2026-06-28 10:00:00,18.4517
2026-06-28 10:20:00,9.575
2026-06-28 10:40:00,18.6082
,
2026-06-28 11:40:00,12.6361
2026-06-28 12:00:00,17.1433
2026-06-28 12:20:00,14.5457
,
2026-06-29 06:00:00,18.8238
2026-06-29 06:20:00,15.4242
2026-06-29 06:40:00,18.045
2026-06-29 07:00:00,13.585
2026-06-29 07:20:00,15.1467
2026-06-29 07:40:00,19.2857
,
2026-06-29 08:40:00,12.2579
2026-06-29 09:00:00,16.8517
2026-06-29 09:20:00,20.8042
,
2026-06-29 10:20:00,16.5154
2026-06-29 10:40:00,14.1814
,
2026-06-30 07:20:00,18.4559
2026-06-30 07:40:00,16.5408
2026-06-30 08:00:00,15.8075
2026-06-30 08:20:00,17.6817
2026-06-30 08:40:00,11.3183
2026-06-30 09:00:00,15.805
,
2026-06-30 10:00:00,17.9462
2026-06-30 10:20:00,16.4183
2026-06-30 10:40:00,22.9104
,
2026-06-30 12:20:00,10.4962
2026-06-30 12:40:00,14.2842
,
2026-07-01 06:20:00,17.8714
2026-07-01 06:40:00,12.1217
2026-07-01 07:00:00,15.6408
2026-07-01 07:20:00,17.6933
2026-07-01 07:40:00,15.7576
,
2026-07-01 08:20:00,22.2882
2026-07-01 08:40:00,13.5825
2026-07-01 09:00:00,18.8045
,
2026-07-01 10:00:00,13.3326
2026-07-01 10:20:00,14.7435
,
2026-07-02 06:00:00,16.0896
2026-07-02 06:20:00,12.5242
2026-07-02 06:40:00,17.2008
2026-07-02 07:00:00,15.8708
2026-07-02 07:20:00,24.8
,
2026-07-02 08:20:00,18.1707
2026-07-02 08:40:00,14.8508
2026-07-02 09:00:00,19.6641
,
2026-07-02 09:20:00,18.4833
2026-07-02 09:40:00,17.0992
2026-07-02 10:00:00,16.4423
,
2026-07-03 06:20:00,16.8192
2026-07-03 06:40:00,11.6367
2026-07-03 07:00:00,18.48
,
2026-07-03 07:40:00,10.56
2026-07-03 08:00:00,17.48
2026-07-03 08:20:00,10.7233
2026-07-03 08:40:00,15.5183
2026-07-03 09:00:00,16.5017
2026-07-03 09:20:00,14.995
2026-07-03 09:40:00,14.0185
